URL Complete,URL,PMID,Title,Authors,drugbank url prefix,drugbank URI,drugbank_id,drugbank_name,,mondo_id,mondo_URL,mondo_name,conditionName,hasPhenotype,context,targetGroup,nanopub,correction,comments,Discard,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
https://pubmed.ncbi.nlm.nih.gov/31259036,https://pubmed.ncbi.nlm.nih.gov/,31259036,G-Computation and Hierarchical Models for Estimating Multiple Causal Effects From Observational Disease Registries With Irregular Visits,"Shahn Z, Li Y, Sun Z, Mohan A, Sampaio C, Hu J.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01100,DB01100,Pimozide,http://purl.obolibrary.org/obo/,HP_0002072,http://purl.obolibrary.org/obo/HP_0002072,Chorea,Chorea,http://purl.obolibrary.org/obo/MONDO_0007739,"The off label antipsychotic treatments we considered were sulpiride, olanzapine, pimozide, quetiapine, risperidone, haloperidol, tiapride, chlorpromazine, and aripiprazole. We estimated the effect of antipsychotics as a group, and also estimated effects of certain individual antipsychotic chorea drugs (i.e. olanzapine, risperidone, and tiapride) commonly taken in our cohort.",Adults,1,0,,0,AMIA Jt Summits Transl Sci Proc. 2019 May 6;2019:789-798. eCollection 2019.,Shahn Z,AMIA Jt Summits Transl Sci Proc,2019,7/2/2019,PMC6568089,,
https://pubmed.ncbi.nlm.nih.gov/31259036,https://pubmed.ncbi.nlm.nih.gov/,31259036,G-Computation and Hierarchical Models for Estimating Multiple Causal Effects From Observational Disease Registries With Irregular Visits,"Shahn Z, Li Y, Sun Z, Mohan A, Sampaio C, Hu J.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01224,DB01224,Quetiapine,http://purl.obolibrary.org/obo/,HP_0002072,http://purl.obolibrary.org/obo/HP_0002072,Chorea,Chorea,http://purl.obolibrary.org/obo/MONDO_0007739,"The off label antipsychotic treatments we considered were sulpiride, olanzapine, pimozide, quetiapine, risperidone, haloperidol, tiapride, chlorpromazine, and aripiprazole. We estimated the effect of antipsychotics as a group, and also estimated effects of certain individual antipsychotic chorea drugs (i.e. olanzapine, risperidone, and tiapride) commonly taken in our cohort.",Adults,1,0,,0,AMIA Jt Summits Transl Sci Proc. 2019 May 6;2019:789-798. eCollection 2019.,Shahn Z,AMIA Jt Summits Transl Sci Proc,2019,7/2/2019,PMC6568089,,
https://pubmed.ncbi.nlm.nih.gov/31259036,https://pubmed.ncbi.nlm.nih.gov/,31259036,G-Computation and Hierarchical Models for Estimating Multiple Causal Effects From Observational Disease Registries With Irregular Visits,"Shahn Z, Li Y, Sun Z, Mohan A, Sampaio C, Hu J.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00734,DB00734,Risperidone,http://purl.obolibrary.org/obo/,HP_0002072,http://purl.obolibrary.org/obo/HP_0002072,Chorea,Chorea,http://purl.obolibrary.org/obo/MONDO_0007739,"The off label antipsychotic treatments we considered were sulpiride, olanzapine, pimozide, quetiapine, risperidone, haloperidol, tiapride, chlorpromazine, and aripiprazole. We estimated the effect of antipsychotics as a group, and also estimated effects of certain individual antipsychotic chorea drugs (i.e. olanzapine, risperidone, and tiapride) commonly taken in our cohort.",Adults,1,0,,0,AMIA Jt Summits Transl Sci Proc. 2019 May 6;2019:789-798. eCollection 2019.,Shahn Z,AMIA Jt Summits Transl Sci Proc,2019,7/2/2019,PMC6568089,,
https://pubmed.ncbi.nlm.nih.gov/31259036,https://pubmed.ncbi.nlm.nih.gov/,31259036,G-Computation and Hierarchical Models for Estimating Multiple Causal Effects From Observational Disease Registries With Irregular Visits,"Shahn Z, Li Y, Sun Z, Mohan A, Sampaio C, Hu J.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00502,DB00502,Haloperidol,http://purl.obolibrary.org/obo/,HP_0002072,http://purl.obolibrary.org/obo/HP_0002072,Chorea,Chorea,http://purl.obolibrary.org/obo/MONDO_0007739,"The off label antipsychotic treatments we considered were sulpiride, olanzapine, pimozide, quetiapine, risperidone, haloperidol, tiapride, chlorpromazine, and aripiprazole. We estimated the effect of antipsychotics as a group, and also estimated effects of certain individual antipsychotic chorea drugs (i.e. olanzapine, risperidone, and tiapride) commonly taken in our cohort.",Adults,1,0,,0,AMIA Jt Summits Transl Sci Proc. 2019 May 6;2019:789-798. eCollection 2019.,Shahn Z,AMIA Jt Summits Transl Sci Proc,2019,7/2/2019,PMC6568089,,
https://pubmed.ncbi.nlm.nih.gov/31259036,https://pubmed.ncbi.nlm.nih.gov/,31259036,G-Computation and Hierarchical Models for Estimating Multiple Causal Effects From Observational Disease Registries With Irregular Visits,"Shahn Z, Li Y, Sun Z, Mohan A, Sampaio C, Hu J.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB13025,DB13025,Tiapride,http://purl.obolibrary.org/obo/,HP_0002072,http://purl.obolibrary.org/obo/HP_0002072,Chorea,Chorea,http://purl.obolibrary.org/obo/MONDO_0007739,"The off label antipsychotic treatments we considered were sulpiride, olanzapine, pimozide, quetiapine, risperidone, haloperidol, tiapride, chlorpromazine, and aripiprazole. We estimated the effect of antipsychotics as a group, and also estimated effects of certain individual antipsychotic chorea drugs (i.e. olanzapine, risperidone, and tiapride) commonly taken in our cohort.",Adults,1,0,,0,AMIA Jt Summits Transl Sci Proc. 2019 May 6;2019:789-798. eCollection 2019.,Shahn Z,AMIA Jt Summits Transl Sci Proc,2019,7/2/2019,PMC6568089,,
https://pubmed.ncbi.nlm.nih.gov/31259036,https://pubmed.ncbi.nlm.nih.gov/,31259036,G-Computation and Hierarchical Models for Estimating Multiple Causal Effects From Observational Disease Registries With Irregular Visits,"Shahn Z, Li Y, Sun Z, Mohan A, Sampaio C, Hu J.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00477,DB00477,Chlorpromazine,http://purl.obolibrary.org/obo/,HP_0002072,http://purl.obolibrary.org/obo/HP_0002072,Chorea,Chorea,http://purl.obolibrary.org/obo/MONDO_0007739,"The off label antipsychotic treatments we considered were sulpiride, olanzapine, pimozide, quetiapine, risperidone, haloperidol, tiapride, chlorpromazine, and aripiprazole. We estimated the effect of antipsychotics as a group, and also estimated effects of certain individual antipsychotic chorea drugs (i.e. olanzapine, risperidone, and tiapride) commonly taken in our cohort.",Adults,1,0,,0,AMIA Jt Summits Transl Sci Proc. 2019 May 6;2019:789-798. eCollection 2019.,Shahn Z,AMIA Jt Summits Transl Sci Proc,2019,7/2/2019,PMC6568089,,
https://pubmed.ncbi.nlm.nih.gov/31259036,https://pubmed.ncbi.nlm.nih.gov/,31259036,G-Computation and Hierarchical Models for Estimating Multiple Causal Effects From Observational Disease Registries With Irregular Visits,"Shahn Z, Li Y, Sun Z, Mohan A, Sampaio C, Hu J.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01238,DB01238,Aripiprazole,http://purl.obolibrary.org/obo/,HP_0002072,http://purl.obolibrary.org/obo/HP_0002072,Chorea,Chorea,http://purl.obolibrary.org/obo/MONDO_0007739,"The off label antipsychotic treatments we considered were sulpiride, olanzapine, pimozide, quetiapine, risperidone, haloperidol, tiapride, chlorpromazine, and aripiprazole. We estimated the effect of antipsychotics as a group, and also estimated effects of certain individual antipsychotic chorea drugs (i.e. olanzapine, risperidone, and tiapride) commonly taken in our cohort.",Adults,1,0,,0,AMIA Jt Summits Transl Sci Proc. 2019 May 6;2019:789-798. eCollection 2019.,Shahn Z,AMIA Jt Summits Transl Sci Proc,2019,7/2/2019,PMC6568089,,
https://pubmed.ncbi.nlm.nih.gov/31161572,https://pubmed.ncbi.nlm.nih.gov/,31161572,Prescription Medications for the Treatment of Insomnia and Risk of Suicide Attempt: a Comparative Safety Study,"Lavigne JE, Hur K, Kane C, Au A, Bishop TM, Pigeon WR.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00656,DB00656,Trazodone,http://purl.obolibrary.org/obo/,MONDO_0013600,http://purl.obolibrary.org/obo/MONDO_0013600,insomnia (disease),Chronic insomnia,,Guidelines for the pharmacological treatment of chronic insomnia in adults recognize that trazodone and other off-label medications are commonly prescribed despite poor evidence.,Adults,1,0,,0,J Gen Intern Med. 2019 Aug;34(8):1554-1563. doi: 10.1007/s11606-019-05030-6. Epub 2019 Jun 3.,Lavigne JE,J Gen Intern Med,2019,6/5/2019,PMC6667726,,10.1007/s11606-019-05030-6
https://pubmed.ncbi.nlm.nih.gov/31096228,https://pubmed.ncbi.nlm.nih.gov/,31096228,Paliperidone Use in Child Psychiatry: Evidence or Diffidence?,"Naguy A, Adel T, Almazeedi I.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01267,DB01267,Paliperidone,http://purl.obolibrary.org/obo/,MONDO_0005090,http://purl.obolibrary.org/obo/MONDO_0005090,Manic bipolar affective disorder,Bipolar disorder,,"Paliperidone is FDA-approved for schizophrenia aged 12-17. However, the pharmacologic portfolio, extrapolation from adult studies, and the long track record of the parent drug, risperidone in child/adolescent psychiatric (CAP) population might expand its therapeutic potential. An 8-week open-label study [9] examined paliperidone monotherapy for acute mania, mixed, or hypomanic episode in pediatric patients (n = 15, 6–17 years of age) with bipolar spectrum disorders. At the end of follow-up period, 11 subjects (73%) completed the study; treatment with paliperidone was associated with a 60% response rate (50% decrease in the Young Mania Rating Scale) and 40% remission (YMRS <12)",Children and adolescents (6-17 years),1,0,,0,Pharmacology. 2019;104(1-2):67-70. doi: 10.1159/000500629. Epub 2019 May 16.,Naguy A,Pharmacology,2019,5/17/2019,,,10.1159/000500629
https://pubmed.ncbi.nlm.nih.gov/31096228,https://pubmed.ncbi.nlm.nih.gov/,31096228,Paliperidone Use in Child Psychiatry: Evidence or Diffidence?,"Naguy A, Adel T, Almazeedi I.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01267,DB01267,Paliperidone,http://purl.obolibrary.org/obo/,HP_0000737,http://purl.obolibrary.org/obo/HP_0000737,Irritability,Irritability,http://purl.obolibrary.org/obo/MONDO_0005258,"Stigler et al. [10] evaluated the effectiveness and tolerability of paliperidone for irritability in ASD. In this 8-week, prospective, open-label study, 21 (84%) of 25 subjects with ASD (mean age, 15.3 years) were considered responders to paliperidone (mean dosage, 7.1 mg/day), based on Clinical Global Impression (CGI)- Improvement and Aberrant Behaviour Checklist-Irritability sub- scale.v",Children and adolescents (mean age 15.3 years),1,0,,0,Pharmacology. 2019;104(1-2):67-70. doi: 10.1159/000500629. Epub 2019 May 16.,Naguy A,Pharmacology,2019,5/17/2019,,,10.1159/000500629
https://pubmed.ncbi.nlm.nih.gov/31096228,https://pubmed.ncbi.nlm.nih.gov/,31096228,Paliperidone Use in Child Psychiatry: Evidence or Diffidence?,"Naguy A, Adel T, Almazeedi I.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01267,DB01267,Paliperidone,http://purl.obolibrary.org/obo/,HP_0000737,http://purl.obolibrary.org/obo/HP_0000737,Irritability,Irritability,http://purl.obolibrary.org/obo/MONDO_0007743,"Fernandez-Mayoralas et al. [12] have conducted a prospective 16-week open-label study of paliperidone in 18 patients (mean age, 13.4 years) with severe and excessive irritability in the context of generalized developmental disorders or ADHD.",Children and adolescents (mean age 13.4 years),1,0,,0,Pharmacology. 2019;104(1-2):67-70. doi: 10.1159/000500629. Epub 2019 May 16.,Naguy A,Pharmacology,2019,5/17/2019,,,10.1159/000500629
https://pubmed.ncbi.nlm.nih.gov/31096228,https://pubmed.ncbi.nlm.nih.gov/,31096228,Paliperidone Use in Child Psychiatry: Evidence or Diffidence?,"Naguy A, Adel T, Almazeedi I.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01267,DB01267,Paliperidone,http://purl.obolibrary.org/obo/,MONDO_0007661,http://purl.obolibrary.org/obo/MONDO_0007661,Tourette syndrome,Tourette syndrome,,"Yamamuro et al. [13] have reported on 3 CAP cases with TS treated with paliperidone. In 2 cases, TS symptoms were remark- ably improved by switching from haloperidol to paliperidone ex- tended release, and in another case, paliperidone-extended release showed significant efficacy in treating TS symptoms as the first-line drug.",Children and adolescents,1,0,,0,Pharmacology. 2019;104(1-2):67-70. doi: 10.1159/000500629. Epub 2019 May 16.,Naguy A,Pharmacology,2019,5/17/2019,,,10.1159/000500629
https://pubmed.ncbi.nlm.nih.gov/31096228,https://pubmed.ncbi.nlm.nih.gov/,31096228,Paliperidone Use in Child Psychiatry: Evidence or Diffidence?,"Naguy A, Adel T, Almazeedi I.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01267,DB01267,Paliperidone,http://purl.obolibrary.org/obo/,MONDO_0001087,http://purl.obolibrary.org/obo/MONDO_0001087,Schizotypal personality disorder,Schizotypal personality disorder,,"Similarly, De Cos Milas et al. [6] described their clinical experience with paliperidone in adolescents. They presented 3 males and 2 females, age between 15 and 17 years. Diagnoses were autism, borderline personality disorder, schizotypal personality disorder, personality disorder not otherwise specified, and schizophrenia. Prescribed dose was 3–9 mg/day, and actual mean time of treatment duration is 5.8 months. In 4 cases, paliperidone was initiated as a change from other antipsychotic. There were no adverse effects that required discontinuation and in all cases symptoms improved.",Adolescents (15-17),1,0,,0,Pharmacology. 2019;104(1-2):67-70. doi: 10.1159/000500629. Epub 2019 May 16.,Naguy A,Pharmacology,2019,5/17/2019,,,10.1159/000500629
https://pubmed.ncbi.nlm.nih.gov/31096228,https://pubmed.ncbi.nlm.nih.gov/,31096228,Paliperidone Use in Child Psychiatry: Evidence or Diffidence?,"Naguy A, Adel T, Almazeedi I.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB01267,DB01267,Paliperidone,http://purl.obolibrary.org/obo/,MONDO_0001156,http://purl.obolibrary.org/obo/MONDO_0001156,Borderline personality disorder,Borderline personality disorder,,"Similarly, De Cos Milas et al. [6] described their clinical experience with paliperidone in adolescents. They presented 3 males and 2 females, age between 15 and 17 years. Diagnoses were autism, borderline personality dis- order, schizotypal personality disorder, personality disorder not otherwise specified, and schizophrenia. Prescribed dose was 3–9 mg/day, and actual mean time of treatment duration is 5.8 months. In 4 cases, paliperidone was initiated as a change from other antipsychotic. There were no adverse effects that required discontinuation and in all cases symptoms improved.",Adolescents (15-17),1,0,,0,Pharmacology. 2019;104(1-2):67-70. doi: 10.1159/000500629. Epub 2019 May 16.,Naguy A,Pharmacology,2019,5/17/2019,,,10.1159/000500629
https://pubmed.ncbi.nlm.nih.gov/31082865,https://pubmed.ncbi.nlm.nih.gov/,31082865,Off-Label Use of Clozapine in Children and Adolescents-A Literature Review,"Rachamallu V, Elberson BW, Vutam E, Aligeti M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00363,DB00363,Clozapine,http://purl.obolibrary.org/obo/,MONDO_0005414,http://purl.obolibrary.org/obo/MONDO_0005414,Schizophrenia,Treatment-refractory schizophrenia,,There are no FDA or manufacturer guidelines for use of clozapine in pediatric population. Clozapine has been used in the treatment of refractory schizophrenia in child and adolescents. It is estimated that 40%–50% of patients with very early-onset schizophrenia (VEOS) are nonresponders to first-line neuroleptics and that clozapine is likely to be beneficial.,Children and adolescents,1,0,Could not retrieve full-text,2,Am J Ther. 2019 May/Jun;26(3):e406-e416. doi: 10.1097/MJT.0000000000000894.,Rachamallu V,Am J Ther,2019,5/15/2019,,,10.1097/MJT.0000000000000894
https://pubmed.ncbi.nlm.nih.gov/31082865,https://pubmed.ncbi.nlm.nih.gov/,31082865,Off-Label Use of Clozapine in Children and Adolescents-A Literature Review,"Rachamallu V, Elberson BW, Vutam E, Aligeti M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00363,DB00363,Clozapine,http://purl.obolibrary.org/obo/,MONDO_0008114,http://purl.obolibrary.org/obo/MONDO_0008114,obsessive compulsive disorder,obsessive compulsive disorder,,"Clozapine has a more significant impact for the treatment of positive psychotic symptoms as compared to negative symptoms and has been shown to be effective for aggression, suicidal behaviors, obsessive–compulsive disorder, and autism spectrum disorder.",Children and adolescents,1,0,Could not retrieve full-text,2,Am J Ther. 2019 May/Jun;26(3):e406-e416. doi: 10.1097/MJT.0000000000000894.,Rachamallu V,Am J Ther,2019,5/15/2019,,,10.1097/MJT.0000000000000894
https://pubmed.ncbi.nlm.nih.gov/31082865,https://pubmed.ncbi.nlm.nih.gov/,31082865,Off-Label Use of Clozapine in Children and Adolescents-A Literature Review,"Rachamallu V, Elberson BW, Vutam E, Aligeti M.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00363,DB00363,Clozapine,http://purl.obolibrary.org/obo/,MONDO_0005258,http://purl.obolibrary.org/obo/MONDO_0005258,autism spectrum disorder,autism spectrum disorder,,"Clozapine has a more significant impact for the treatment of positive psychotic symptoms as compared to negative symptoms and has been shown to be effective for aggression, suicidal behaviors, obsessive–compulsive disorder, and autism spectrum disorder.",Children and adolescents,1,0,Could not retrieve full-text,2,Am J Ther. 2019 May/Jun;26(3):e406-e416. doi: 10.1097/MJT.0000000000000894.,Rachamallu V,Am J Ther,2019,5/15/2019,,,10.1097/MJT.0000000000000894
https://pubmed.ncbi.nlm.nih.gov/31077503,https://pubmed.ncbi.nlm.nih.gov/,31077503,"Trends and factors in antipsychotic use of outpatients with anxiety disorders in Taiwan, 2005-2013: A population-based study","Huang CW, Chiu YW, Chen PJ, Yu NW, Tsai HJ, Chang CM.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00391,DB00391,Sulpiride,http://purl.obolibrary.org/obo/,MONDO_0005618,http://purl.obolibrary.org/obo/MONDO_0005618,Anxiety disorder,Anxiety disorder,,"First-generation antipsychotics (FGA) use was more than that of second-generation antipsychotics (SGA) use in patients with anxiety disorder through the 9-year period. Sulpiride and flupentixol were the two most common FGA in the treatment of anxiety disorder. Patients with specific anxiety disorder (post-traumatic stress disorder, panic disorder/agoraphobia, generalized anxiety disorder, and obsessive-compulsive disorder), female sex, younger age (age < 65 years), comorbidity with major depression or minor depression, antidepressants concurrent use, and visits to psychiatrists, medical centers and primary care were significantly more likely to take prescribed antipsychotics.",Adults,1,0,,0,Psychiatry Clin Neurosci. 2019 Aug;73(8):501-507. doi: 10.1111/pcn.12861. Epub 2019 Jun 17.,Huang CW,Psychiatry Clin Neurosci,2019,5/12/2019,,,10.1111/pcn.12861
https://pubmed.ncbi.nlm.nih.gov/31077503,https://pubmed.ncbi.nlm.nih.gov/,31077503,"Trends and factors in antipsychotic use of outpatients with anxiety disorders in Taiwan, 2005-2013: A population-based study","Huang CW, Chiu YW, Chen PJ, Yu NW, Tsai HJ, Chang CM.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00875,DB00875,Flupentixol,http://purl.obolibrary.org/obo/,MONDO_0005618,http://purl.obolibrary.org/obo/MONDO_0005618,Anxiety disorder,Anxiety disorder,,"First-generation antipsychotics (FGA) use was more than that of second-generation antipsychotics (SGA) use in patients with anxiety disorder through the 9-year period. Sulpiride and flupentixol were the two most common FGA in the treatment of anxiety disorder. Patients with specific anxiety disorder (post-traumatic stress disorder, panic disorder/agoraphobia, generalized anxiety disorder, and obsessive-compulsive disorder), female sex, younger age (age < 65 years), comorbidity with major depression or minor depression, antidepressants concurrent use, and visits to psychiatrists, medical centers and primary care were significantly more likely to take prescribed antipsychotics",Adults,1,0,,0,Psychiatry Clin Neurosci. 2019 Aug;73(8):501-507. doi: 10.1111/pcn.12861. Epub 2019 Jun 17.,Huang CW,Psychiatry Clin Neurosci,2019,5/12/2019,,,10.1111/pcn.12861
https://pubmed.ncbi.nlm.nih.gov/31077503,https://pubmed.ncbi.nlm.nih.gov/,31077503,"Trends and factors in antipsychotic use of outpatients with anxiety disorders in Taiwan, 2005-2013: A population-based study","Huang CW, Chiu YW, Chen PJ, Yu NW, Tsai HJ, Chang CM.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00363,DB00363,Clozapine,http://purl.obolibrary.org/obo/,MONDO_0005618,http://purl.obolibrary.org/obo/MONDO_0005618,Anxiety disorder,Anxiety disorder,,"First, we estimated the change in the percentage of prescriptions for overall antipsychotics, FGA, and SGA for anxiety disorder visits from 2005 to 2013. We calculated the annual antipsychotic prescription rates as the total number of antipsychotic prescriptions divided by the total number of eligible patients with anxiety visits. The same patients are counted several times if they have several visits.We then stratified this 9-year dataset into three equal parts (2005–2007, 2008–2010, and 2011–2013) and examined the time trends in antipsychotic treatments during anxiety visits. We transformed the calendar years by subtracting 2005 from the year and dividing the results by 8. Thus, the transformed values were 0 for 2005 and 1 for 2013. The odds ratios associated with this transformed variable represent change in the odds of visits in which antipsychotic medication was prescribed across the entire study period (2005–2013). For example, an odds ratio of 2.0 denotes twice the odds that a visit included an antipsychotic at the end (2013) as compared with the start (2005) of the study period. Adjusted odds ratios (aOR) were calculated from the multivariate logistic model with adjustment for age and sex. We repeated similar analysis to examine the trends in the use of selective FGA (i.e., flupenxiol and sulpiride) and individual SGA (i.e., clozapine, risperidone, olanzapine, quetiapine, aripiprazole, and ziprasidone). (...) First-generation antipsychotics (FGA) use was more than that of second-generation antipsychotics (SGA) use in patients with anxiety disorder through the 9-year period. Sulpiride and flupentixol were the two most common FGA in the treatment of anxiety disorder. Patients with specific anxiety disorder (post-traumatic stress disorder, panic disorder/agoraphobia, generalized anxiety disorder, and obsessive-compulsive disorder), female sex, younger age (age < 65 years), comorbidity with major depression or minor depression, antidepressants concurrent use, and visits to psychiatrists, medical centers and primary care were significantly more likely to take prescribed antipsychotics",Adults,1,0,,0,Psychiatry Clin Neurosci. 2019 Aug;73(8):501-507. doi: 10.1111/pcn.12861. Epub 2019 Jun 17.,Huang CW,Psychiatry Clin Neurosci,2019,5/12/2019,,,10.1111/pcn.12861
https://pubmed.ncbi.nlm.nih.gov/31077503,https://pubmed.ncbi.nlm.nih.gov/,31077503,"Trends and factors in antipsychotic use of outpatients with anxiety disorders in Taiwan, 2005-2013: A population-based study","Huang CW, Chiu YW, Chen PJ, Yu NW, Tsai HJ, Chang CM.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00734,DB00734,Risperidone,http://purl.obolibrary.org/obo/,MONDO_0005618,http://purl.obolibrary.org/obo/MONDO_0005618,Anxiety disorder,Anxiety disorder,,"First, we estimated the change in the percentage of prescriptions for overall antipsychotics, FGA, and SGA for anxiety disorder visits from 2005 to 2013. We calculated the annual antipsychotic prescription rates as the total number of antipsychotic prescriptions divided by the total number of eligible patients with anxiety visits. The same patients are counted several times if they have several visits.We then stratified this 9-year dataset into three equal parts (2005–2007, 2008–2010, and 2011–2013) and examined the time trends in antipsychotic treatments during anxiety visits. We transformed the calendar years by subtracting 2005 from the year and dividing the results by 8. Thus, the transformed values were 0 for 2005 and 1 for 2013. The odds ratios associated with this transformed variable represent change in the odds of visits in which antipsychotic medication was prescribed across the entire study period (2005–2013). For example, an odds ratio of 2.0 denotes twice the odds that a visit included an antipsychotic at the end (2013) as compared with the start (2005) of the study period. Adjusted odds ratios (aOR) were calculated from the multivariate logistic model with adjustment for age and sex. We repeated similar analysis to examine the trends in the use of selective FGA (i.e., flupenxiol and sulpiride) and individual SGA (i.e., clozapine, risperidone, olanzapine, quetiapine, aripiprazole, and ziprasidone). (...) First-generation antipsychotics (FGA) use was more than that of second-generation antipsychotics (SGA) use in patients with anxiety disorder through the 9-year period. Sulpiride and flupentixol were the two most common FGA in the treatment of anxiety disorder. Patients with specific anxiety disorder (post-traumatic stress disorder, panic disorder/agoraphobia, generalized anxiety disorder, and obsessive-compulsive disorder), female sex, younger age (age < 65 years), comorbidity with major depression or minor depression, antidepressants concurrent use, and visits to psychiatrists, medical centers and primary care were significantly more likely to take prescribed antipsychotics",Adults,1,0,,0,Psychiatry Clin Neurosci. 2019 Aug;73(8):501-507. doi: 10.1111/pcn.12861. Epub 2019 Jun 17.,Huang CW,Psychiatry Clin Neurosci,2019,5/12/2019,,,10.1111/pcn.12861
https://pubmed.ncbi.nlm.nih.gov/31077503,https://pubmed.ncbi.nlm.nih.gov/,31077503,"Trends and factors in antipsychotic use of outpatients with anxiety disorders in Taiwan, 2005-2013: A population-based study","Huang CW, Chiu YW, Chen PJ, Yu NW, Tsai HJ, Chang CM.",https://go.drugbank.com/drugs/,https://go.drugbank.com/drugs/DB00334,DB00334,Olanzapine,http://purl.obolibrary.org/obo/,MONDO_0005618,http://purl.obolibrary.org/obo/MONDO_0005618,Anxiety disorder,Anxiety disorder,,"First, we estimated the change in the percentage of prescriptions for overall antipsychotics, FGA, and SGA for anxiety disorder visits from 2005 to 2013. We calculated the annual antipsychotic prescription rates as the total number of antipsychotic prescriptions divided by the total number of eligible patients with anxiety visits. The same patients are counted several times if they have several visits.We then stratified this 9-year dataset into three equal parts (2005–2007, 2008–2010, and 2011–2013) and examined the time trends in antipsychotic treatments during anxiety visits. We transformed the calendar years by subtracting 2005 from the year and dividing the results by 8. Thus, the transformed values were 0 for 2005 and 1 for 2013. The odds ratios associated with this transformed variable represent change in the odds of visits in which antipsychotic medication was prescribed across the entire study period (2005–2013). For example, an odds ratio of 2.0 denotes twice the odds that a visit included an antipsychotic at the end (2013) as compared with the start (2005) of the study period. Adjusted odds ratios (aOR) were calculated from the multivariate logistic model with adjustment for age and sex. We repeated similar analysis to examine the trends in the use of selective FGA (i.e., flupenxiol and sulpiride) and individual SGA (i.e., clozapine, risperidone, olanzapine, quetiapine, aripiprazole, and ziprasidone). (...) First-generation antipsychotics (FGA) use was more than that of second-generation antipsychotics (SGA) use in patients with anxiety disorder through the 9-year period. Sulpiride and flupentixol were the two most common FGA in the treatment of anxiety disorder. Patients with specific anxiety disorder (post-traumatic stress disorder, panic disorder/agoraphobia, generalized anxiety disorder, and obsessive-compulsive disorder), female sex, younger age (age < 65 years), comorbidity with major depression or minor depression, antidepressants concurrent use, and visits to psychiatrists, medical centers and primary care were significantly more likely to take prescribed antipsychotics",Adults,1,0,,0,Psychiatry Clin Neurosci. 2019 Aug;73(8):501-507. doi: 10.1111/pcn.12861. Epub 2019 Jun 17.,Huang CW,Psychiatry Clin Neurosci,2019,5/12/2019,,,10.1111/pcn.12861
